Work ID (Completed),Work ID (Recommended),Work Description,Category,MP Name,State,Constituency,IDA,House,Recommended Amount (₹),Final Settled Amount (₹),Cost Escalation Delta (₹),Cost Escalation Ratio,Cost Escalation (%),Recommendation Date,Completed Date,Execution Duration (Days),Has Images (Completed),Has Images (Recommended),Average Rating
151502,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1500000,1000000,-500000,0.6667,-33.33,2024-12-10T00:00:00.000Z,2025-02-20T00:00:00.000Z,72,TRUE,FALSE,
151502,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,1000000,0,1,0,2025-02-24T00:00:00.000Z,2025-02-20T00:00:00.000Z,-4,TRUE,FALSE,
151502,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,1000000,0,1,0,2025-02-24T00:00:00.000Z,2025-02-20T00:00:00.000Z,-4,TRUE,FALSE,
143830,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1500000,585000,-915000,0.39,-61,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,108,TRUE,FALSE,
143830,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143830,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143831,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1500000,585000,-915000,0.39,-61,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,108,TRUE,FALSE,
143831,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143831,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143832,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1500000,585000,-915000,0.39,-61,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,108,TRUE,FALSE,
143832,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143832,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143833,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1500000,585000,-915000,0.39,-61,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,108,TRUE,FALSE,
143833,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143833,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143834,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1500000,585000,-915000,0.39,-61,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,108,TRUE,FALSE,
143834,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143834,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143835,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1500000,585000,-915000,0.39,-61,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,108,TRUE,FALSE,
143835,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143835,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143836,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1500000,585000,-915000,0.39,-61,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,108,TRUE,FALSE,
143836,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143836,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143837,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1500000,585000,-915000,0.39,-61,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,108,TRUE,FALSE,
143837,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143837,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143838,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1500000,585000,-915000,0.39,-61,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,108,TRUE,FALSE,
143838,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143838,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143839,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1500000,585000,-915000,0.39,-61,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,108,TRUE,FALSE,
143839,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
143839,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,SHIVPURI(District Collector Shivpuri_IDA),Lok Sabha,1000000,585000,-415000,0.585,-41.5,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,32,TRUE,FALSE,
151499,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1500000,991930,-508070,0.6613,-33.87,2024-12-10T00:00:00.000Z,2025-07-03T00:00:00.000Z,205,TRUE,FALSE,
151499,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,991930,-8070,0.9919,-0.81,2025-02-24T00:00:00.000Z,2025-07-03T00:00:00.000Z,129,TRUE,FALSE,
151499,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,991930,-8070,0.9919,-0.81,2025-02-24T00:00:00.000Z,2025-07-03T00:00:00.000Z,129,TRUE,FALSE,
151500,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1500000,999442,-500558,0.6663,-33.37,2024-12-10T00:00:00.000Z,2025-10-10T00:00:00.000Z,304,TRUE,FALSE,
151500,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,999442,-558,0.9994,-0.06,2025-02-24T00:00:00.000Z,2025-10-10T00:00:00.000Z,228,TRUE,FALSE,
151500,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,999442,-558,0.9994,-0.06,2025-02-24T00:00:00.000Z,2025-10-10T00:00:00.000Z,228,TRUE,FALSE,
191785,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1500000,998328,-501672,0.6656,-33.44,2024-12-10T00:00:00.000Z,2025-12-08T00:00:00.000Z,363,TRUE,FALSE,
191785,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,998328,-1672,0.9983,-0.17,2025-02-24T00:00:00.000Z,2025-12-08T00:00:00.000Z,287,TRUE,FALSE,
191785,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,998328,-1672,0.9983,-0.17,2025-02-24T00:00:00.000Z,2025-12-08T00:00:00.000Z,287,TRUE,FALSE,
177248,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,GUNA(District Collector Guna_IDA),Lok Sabha,1500000,999500,-500500,0.6663,-33.37,2024-12-10T00:00:00.000Z,2026-02-06T00:00:00.000Z,423,TRUE,FALSE,
177248,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,GUNA(District Collector Guna_IDA),Lok Sabha,1000000,999500,-500,0.9995,-0.05,2025-02-24T00:00:00.000Z,2026-02-06T00:00:00.000Z,347,TRUE,FALSE,
177248,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,GUNA(District Collector Guna_IDA),Lok Sabha,1000000,999500,-500,0.9995,-0.05,2025-02-24T00:00:00.000Z,2026-02-06T00:00:00.000Z,347,TRUE,FALSE,
151501,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1500000,995000,-505000,0.6633,-33.67,2024-12-10T00:00:00.000Z,2026-03-31T00:00:00.000Z,476,TRUE,FALSE,
151501,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,995000,-5000,0.995,-0.5,2025-02-24T00:00:00.000Z,2026-03-31T00:00:00.000Z,400,TRUE,FALSE,
151501,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,995000,-5000,0.995,-0.5,2025-02-24T00:00:00.000Z,2026-03-31T00:00:00.000Z,400,TRUE,FALSE,
151498,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1500000,1000000,-500000,0.6667,-33.33,2024-12-10T00:00:00.000Z,2026-04-02T00:00:00.000Z,478,TRUE,FALSE,
151498,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,1000000,0,1,0,2025-02-24T00:00:00.000Z,2026-04-02T00:00:00.000Z,402,TRUE,FALSE,
151498,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),Lok Sabha,1000000,1000000,0,1,0,2025-02-24T00:00:00.000Z,2026-04-02T00:00:00.000Z,402,TRUE,FALSE,
177252,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,GUNA(District Collector Guna_IDA),Lok Sabha,1500000,999305,-500695,0.6662,-33.38,2024-12-10T00:00:00.000Z,2026-04-13T00:00:00.000Z,489,FALSE,FALSE,
177252,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,GUNA(District Collector Guna_IDA),Lok Sabha,1000000,999305,-695,0.9993,-0.07,2025-02-24T00:00:00.000Z,2026-04-13T00:00:00.000Z,413,FALSE,FALSE,
177252,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,GUNA(District Collector Guna_IDA),Lok Sabha,1000000,999305,-695,0.9993,-0.07,2025-02-24T00:00:00.000Z,2026-04-13T00:00:00.000Z,413,FALSE,FALSE,
177246,157805,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,GUNA(District Collector Guna_IDA),Lok Sabha,1500000,999555,-500445,0.6664,-33.36,2024-12-10T00:00:00.000Z,2026-04-16T00:00:00.000Z,492,TRUE,FALSE,
177246,177247,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,GUNA(District Collector Guna_IDA),Lok Sabha,1000000,999555,-445,0.9996,-0.04,2025-02-24T00:00:00.000Z,2026-04-16T00:00:00.000Z,416,TRUE,FALSE,
177246,177251,,Normal/Others,JYOTIRADITYA M. SCINDIA,Madhya Pradesh,GUNA,GUNA(District Collector Guna_IDA),Lok Sabha,1000000,999555,-445,0.9996,-0.04,2025-02-24T00:00:00.000Z,2026-04-16T00:00:00.000Z,416,TRUE,FALSE,
266871,266867,SOLAR HIGH MAST LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,377801,377801,0,1,0,2026-02-20T00:00:00.000Z,2026-08-05T00:00:00.000Z,166,TRUE,FALSE,
266876,266868,SOLAR HIGH MAST LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,377801,377801,0,1,0,2026-02-20T00:00:00.000Z,2026-08-05T00:00:00.000Z,166,TRUE,FALSE,
266881,266869,SOLAR HIGH MAST LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,377801,377801,0,1,0,2026-02-20T00:00:00.000Z,2026-08-05T00:00:00.000Z,166,TRUE,FALSE,
255067,204465,solar light,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,368266,377801,9535,1.0259,2.59,2025-06-26T00:00:00.000Z,2026-08-05T00:00:00.000Z,405,TRUE,FALSE,
255069,204503,solar light,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,368266,377801,9535,1.0259,2.59,2025-06-26T00:00:00.000Z,2026-08-05T00:00:00.000Z,405,TRUE,FALSE,
255070,204504,SOLAR LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,368266,377801,9535,1.0259,2.59,2025-06-26T00:00:00.000Z,2026-08-05T00:00:00.000Z,405,TRUE,FALSE,
255071,211433,SOLAR LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,368266,377801,9535,1.0259,2.59,2025-06-26T00:00:00.000Z,2026-08-05T00:00:00.000Z,405,TRUE,FALSE,
255072,211438,SOLAR LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,368266,377801,9535,1.0259,2.59,2025-06-26T00:00:00.000Z,2026-08-05T00:00:00.000Z,405,TRUE,FALSE,
255073,211442,SOLAR LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,368266,377801,9535,1.0259,2.59,2025-06-26T00:00:00.000Z,2026-08-05T00:00:00.000Z,405,TRUE,FALSE,
255074,211444,SOLAR LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,368266,377801,9535,1.0259,2.59,2025-06-26T00:00:00.000Z,2026-08-05T00:00:00.000Z,405,TRUE,FALSE,
255075,255068,SOLAR LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,377801,377801,0,1,0,2025-12-22T00:00:00.000Z,2026-08-05T00:00:00.000Z,226,TRUE,FALSE,
255076,255078,SOLAR LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,377801,377801,0,1,0,2025-12-22T00:00:00.000Z,2026-08-05T00:00:00.000Z,226,TRUE,FALSE,
255079,255080,SOLAR LIGHT,Normal/Others,Shri Jyotirmay Singh Mahato ,West Bengal,PURULIA,PURULIA(DISTRICT MAGISTRATE PURULIA_IDA),Lok Sabha,378000,377801,-199,0.9995,-0.05,2025-12-22T00:00:00.000Z,2026-08-05T00:00:00.000Z,226,TRUE,FALSE,
242638,242639,CC Road construction,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,KORBA(Collector-Korba),Lok Sabha,350000,350000,0,1,0,2025-10-17T00:00:00.000Z,2026-02-04T00:00:00.000Z,110,TRUE,FALSE,
208957,208956,Installation of Borewell with Pump.,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,KORBA(Collector-Korba),Lok Sabha,250000,250000,0,1,0,2025-06-14T00:00:00.000Z,2026-08-09T00:00:00.000Z,421,TRUE,FALSE,
208960,208958,Installation of Borewell with Pump.,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,KORBA(Collector-Korba),Lok Sabha,250000,250000,0,1,0,2025-06-14T00:00:00.000Z,2026-08-09T00:00:00.000Z,421,TRUE,FALSE,
208963,208961,Installation of Tubewell and Pump,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,KORBA(Collector-Korba),Lok Sabha,250000,250000,0,1,0,2025-06-14T00:00:00.000Z,2026-08-10T00:00:00.000Z,422,TRUE,FALSE,
200481,200480,Manch Construction.,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,KORBA(Collector-Korba),Lok Sabha,250000,249793,-207,0.9992,-0.08,2025-05-17T00:00:00.000Z,2026-01-16T00:00:00.000Z,244,TRUE,FALSE,
200479,200482,Manch Construction.,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,KORBA(Collector-Korba),Lok Sabha,250000,249896,-104,0.9996,-0.04,2025-05-17T00:00:00.000Z,2026-02-25T00:00:00.000Z,284,TRUE,FALSE,
205629,205632,Pachri OR Manch construction.,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,KORBA(Collector-Korba),Lok Sabha,300000,300000,0,1,0,2025-06-01T00:00:00.000Z,2025-07-14T00:00:00.000Z,43,TRUE,FALSE,
235972,235974,Shed and Manch construction,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,Gaurela-Pendra-Marwahi(Collector GPM_IDA),Lok Sabha,300000,299136,-864,0.9971,-0.29,2025-09-20T00:00:00.000Z,2026-02-11T00:00:00.000Z,144,TRUE,FALSE,
205680,205678,Shed Construction,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,Gaurela-Pendra-Marwahi(Collector GPM_IDA),Lok Sabha,250000,250000,0,1,0,2025-06-01T00:00:00.000Z,2026-01-16T00:00:00.000Z,229,TRUE,FALSE,
205676,229054,Shed Construction,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,Gaurela-Pendra-Marwahi(Collector GPM_IDA),Lok Sabha,300000,249031,-50969,0.8301,-16.99,2025-08-26T00:00:00.000Z,2026-02-28T00:00:00.000Z,186,TRUE,FALSE,
205679,235969,Shed Construction,Normal/Others,Jyotsna Charandas Mahant ,Chhattisgarh,KORBA,Gaurela-Pendra-Marwahi(Collector GPM_IDA),Lok Sabha,400000,250000,-150000,0.625,-37.5,2025-09-20T00:00:00.000Z,2026-02-28T00:00:00.000Z,161,TRUE,FALSE,
208344,139276,Installation of a High Mast Light in the northern part of Veeramangalam Junction,Normal/Others,K. C VENUGOPAL,Kerala,ALAPPUZHA,ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA),Lok Sabha,500000,442500,-57500,0.885,-11.5,2024-09-06T00:00:00.000Z,2026-02-25T00:00:00.000Z,537,TRUE,FALSE,
229622,229614,Construction of 100 mtr. Interlocking Work,Normal/Others,Dr. K. Laxman (2022-28),Uttar Pradesh,Sitting Rajya Sabha,PRATAPGARH(DISTRICT MAGISTRAE PRATAPGARH_IDA),Rajya Sabha,550000,548361,-1639,0.997,-0.3,2025-08-27T00:00:00.000Z,2026-02-16T00:00:00.000Z,173,TRUE,FALSE,
196941,196942,Cc road,Normal/Others,Kakoli Ghosh Dastidar ,West Bengal,BARASAT,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Lok Sabha,300000,549779,249779,1.8326,83.26,2025-05-05T00:00:00.000Z,2025-11-26T00:00:00.000Z,205,TRUE,FALSE,
141151,141149,Development of open gym with Children park with solar light and boundary,Normal/Others,Kakoli Ghosh Dastidar ,West Bengal,BARASAT,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Lok Sabha,1000000,988121,-11879,0.9881,-1.19,2024-09-15T00:00:00.000Z,2025-11-06T00:00:00.000Z,417,TRUE,FALSE,
141153,141150,Development of open gym with Children park with solar light and boundary,Normal/Others,Kakoli Ghosh Dastidar ,West Bengal,BARASAT,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Lok Sabha,1000000,988121,-11879,0.9881,-1.19,2024-09-15T00:00:00.000Z,2025-11-06T00:00:00.000Z,417,TRUE,FALSE,
147545,141112,High must light,Normal/Others,Kakoli Ghosh Dastidar ,West Bengal,BARASAT,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Lok Sabha,450000,436842,-13158,0.9708,-2.92,2024-09-15T00:00:00.000Z,2025-09-12T00:00:00.000Z,362,TRUE,FALSE,
217212,1439,"New projects such as strengthening of roadside new electrification with lighting will be carried out in Wards 21, 22, 14, and 15.",Normal/Others,Kakoli Ghosh Dastidar ,West Bengal,BARASAT,MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA),Lok Sabha,533024,533024,0,1,0,2025-07-11T00:00:00.000Z,2026-01-16T00:00:00.000Z,189,TRUE,TRUE,
217213,1440,"New projects such as strengthening of roadside new electrification with lighting will be carried out in Wards 21, 22, 14, and 15.",Normal/Others,Kakoli Ghosh Dastidar ,West Bengal,BARASAT,MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA),Lok Sabha,532975,532975,0,1,0,2025-07-11T00:00:00.000Z,2026-01-16T00:00:00.000Z,189,TRUE,TRUE,
217214,1441,"New projects such as strengthening of roadside new electrification with lighting will be carried out in Wards 21, 22, 14, and 15.",Normal/Others,Kakoli Ghosh Dastidar ,West Bengal,BARASAT,MURSHIDABAD(DISTRICT MAGISTRATE MURSHIDABAD_IDA),Lok Sabha,533194,533194,0,1,0,2025-07-11T00:00:00.000Z,2026-01-16T00:00:00.000Z,189,TRUE,TRUE,
